season,round,driverId,stop,lap,time,duration
2021,11,ocon,1,2,15:07:59,
2021,11,vettel,1,2,15:08:02,
2021,11,sainz,1,2,15:08:04,
2021,11,tsunoda,1,2,15:08:08,
2021,11,latifi,1,2,15:08:10,
2021,11,alonso,1,2,15:08:13,
2021,11,russell,1,2,15:08:17,
2021,11,raikkonen,1,2,15:08:20,
2021,11,mick_schumacher,1,2,15:08:22,
2021,11,gasly,1,2,15:08:25,
2021,11,ricciardo,1,2,15:08:28,
2021,11,max_verstappen,2,2,15:08:31,
2021,11,mazepin,2,2,15:08:34,
2021,11,giovinazzi,2,2,15:08:38,
2021,11,ocon,2,3,15:34:31,39.522
2021,11,vettel,2,3,15:34:31,40.882
2021,11,sainz,2,3,15:34:32,42.786
2021,11,tsunoda,2,3,15:34:33,40.74
2021,11,latifi,2,3,15:34:34,39.081
2021,11,alonso,2,3,15:34:40,37.122
2021,11,raikkonen,2,3,15:34:41,35.451
2021,11,russell,2,3,15:34:41,29.374
2021,11,mick_schumacher,2,3,15:34:42,36.813
2021,11,gasly,2,3,15:34:43,39.839
2021,11,ricciardo,2,3,15:34:43,34.492
2021,11,max_verstappen,3,3,15:34:44,35.245
2021,11,giovinazzi,3,3,15:34:48,36.899
2021,11,hamilton,2,4,15:36:34,21.731
2021,11,giovinazzi,4,11,15:46:53,29.191
2021,11,raikkonen,3,15,15:52:26,36.457
2021,11,hamilton,3,19,15:58:08,21.516
2021,11,ricciardo,3,20,15:59:29,21.623
2021,11,max_verstappen,4,20,15:59:31,21.047
2021,11,russell,3,21,16:00:52,22.186
2021,11,tsunoda,3,22,16:02:06,21.819
2021,11,latifi,3,23,16:03:29,22.704
2021,11,gasly,3,30,16:13:24,21.295
2021,11,sainz,3,32,16:15:52,21.951
2021,11,giovinazzi,5,33,16:18:12,21.874
2021,11,mick_schumacher,3,34,16:19:34,22.113
2021,11,vettel,3,36,16:21:14,22.703
2021,11,ocon,3,37,16:22:34,21.642
2021,11,alonso,3,39,16:25:35,21.523
2021,11,max_verstappen,5,40,16:27:50,20.848
2021,11,hamilton,4,47,16:36:41,21.208
2021,11,raikkonen,4,53,16:45:57,21.172
2021,11,gasly,4,68,17:05:56,21.543
2021,13,mick_schumacher,1,4,15:08:42,35.573
2021,13,perez,1,8,15:13:52,19.287
2021,13,vettel,1,10,15:16:24,18.664
2021,13,hamilton,1,20,15:28:18,19.77
2021,13,max_verstappen,1,21,15:29:30,19.142
2021,13,latifi,1,23,15:33:19,20.646
2021,13,gasly,1,24,15:33:50,19.163
2021,13,giovinazzi,1,27,15:38:13,19.049
2021,13,russell,1,27,15:38:14,18.634
2021,13,stroll,1,27,15:38:17,19.389
2021,13,ricciardo,1,30,15:42:01,19.449
2021,13,bottas,1,31,15:42:24,18.873
2021,13,sainz,1,31,15:42:58,20.327
2021,13,ocon,1,31,15:43:12,19.24
2021,13,tsunoda,1,31,15:43:30,19.85
2021,13,mick_schumacher,2,30,15:43:39,24.578
2021,13,alonso,1,33,15:45:41,19.018
2021,13,giovinazzi,2,33,15:46:17,20.043
2021,13,mazepin,1,33,15:46:35,19.999
2021,13,leclerc,1,34,15:46:39,19.49
2021,13,hamilton,2,39,15:52:19,18.868
2021,13,max_verstappen,2,40,15:53:30,18.578
2021,13,kubica,1,40,15:55:29,19.708
2021,13,norris,1,42,15:57:26,20.443
2021,13,vettel,2,44,16:00:37,18.681
2021,13,perez,2,47,16:03:51,18.555
2021,13,bottas,2,67,16:27:35,21.73
2021,13,hamilton,3,70,16:30:49,19.202
2021,13,russell,2,68,16:30:57,25.533
2021,14,giovinazzi,1,1,15:05:21,37.19
2021,14,ricciardo,1,22,15:35:18,23.812
2021,14,vettel,1,22,15:35:56,25.157
2021,14,max_verstappen,1,23,15:36:46,32.456
2021,14,latifi,1,23,15:37:22,24.168
2021,14,mick_schumacher,1,23,15:37:49,24.714
2021,14,norris,1,24,15:38:19,24.168
2021,14,mazepin,1,24,15:39:22,24.928
2021,14,hamilton,1,25,15:39:44,25.619
2021,14,stroll,1,25,15:40:09,24.846
2021,14,alonso,1,25,15:40:14,24.797
2021,14,giovinazzi,2,25,15:40:55,30.551
2021,14,leclerc,1,26,15:41:30,24.557
2021,14,perez,1,26,15:41:34,23.906
2021,14,sainz,1,26,15:41:48,24.283
2021,14,bottas,1,26,15:41:50,24.308
2021,14,ocon,1,26,15:42:10,30.333
2021,14,russell,1,26,15:42:13,24.156
2021,14,kubica,1,26,15:42:21,24.501
2021,14,vettel,2,26,15:42:41,25.927
2021,14,mazepin,2,28,15:47:13,24.806
2021,14,mazepin,3,39,16:05:25,30.917
2021,15,stroll,1,12,15:24:13,30.241
2021,15,russell,1,13,15:25:55,30.665
2021,15,latifi,1,13,15:26:27,30.056
2021,15,tsunoda,1,13,15:26:28,30.112
2021,15,sainz,1,14,15:27:33,30.715
2021,15,mazepin,1,14,15:28:09,30.127
2021,15,ocon,1,15,15:29:27,29.901
2021,15,raikkonen,1,15,15:29:28,30.102
2021,15,mick_schumacher,1,20,15:38:36,29.996
2021,15,ricciardo,1,22,15:41:11,33.617
2021,15,hamilton,1,26,15:47:52,29.878
2021,15,max_verstappen,1,26,15:47:58,29.578
2021,15,vettel,1,26,15:48:09,29.242
2021,15,norris,1,28,15:51:03,29.824
2021,15,bottas,1,28,15:51:35,29.936
2021,15,gasly,1,33,16:00:00,29.354
2021,15,leclerc,1,35,16:03:07,31.849
2021,15,perez,1,36,16:04:32,36.026
2021,15,alonso,1,36,16:04:40,30.157
2021,15,giovinazzi,1,36,16:05:27,30.081
2021,15,russell,2,47,16:23:56,32.081
2021,15,bottas,2,47,16:23:58,29.569
2021,15,raikkonen,2,47,16:23:59,30.131
2021,15,mazepin,2,46,16:24:05,33.931
2021,15,tsunoda,2,47,16:24:44,30.98
2021,15,max_verstappen,2,48,16:25:32,31.017
2021,15,sainz,2,48,16:25:33,30.677
2021,15,ricciardo,2,48,16:25:35,31.016
2021,15,stroll,2,48,16:26:01,43.124
2021,15,hamilton,2,49,16:26:32,30.045
2021,15,tsunoda,3,49,16:29:31,30.972
2021,15,alonso,2,50,16:29:34,30.702
2021,15,perez,2,50,16:29:36,32.313
2021,15,vettel,2,50,16:30:10,32.128
2021,15,gasly,2,50,16:30:49,31.915
2021,15,ocon,2,50,16:30:58,33.264
2021,15,giovinazzi,2,50,16:31:14,33.961
2021,15,norris,2,51,16:31:33,32.67
2021,15,leclerc,2,51,16:32:51,32.648
2021,16,ricciardo,1,21,15:37:18,23.028
2021,16,alonso,1,30,15:51:43,29.116
2021,16,norris,1,34,15:57:20,23.239
2021,16,latifi,1,34,15:58:22,24.104
2021,16,tsunoda,1,35,15:59:39,23.329
2021,16,russell,1,35,15:59:42,23.551
2021,16,max_verstappen,1,36,15:59:52,22.442
2021,16,sainz,1,36,16:00:33,28.353
2021,16,mazepin,1,35,16:00:40,23.829
2021,16,vettel,1,36,16:00:56,23.5
2021,16,bottas,1,37,16:01:20,22.962
2021,16,perez,1,37,16:01:47,22.463
2021,16,raikkonen,1,37,16:02:50,23.164
2021,16,vettel,2,37,16:03:36,23.514
2021,16,gasly,1,39,16:05:01,29.31
2021,16,stroll,1,39,16:05:17,35.509
2021,16,mick_schumacher,1,39,16:07:05,23.892
2021,16,giovinazzi,1,40,16:07:22,23.15
2021,16,leclerc,1,47,16:17:27,23.646
2021,16,hamilton,1,50,16:22:19,22.684
2021,17,mazepin,1,1,14:05:35,30.673
2021,17,ocon,1,3,14:09:03,40.8
2021,17,latifi,1,5,14:12:39,32.61
2021,17,alonso,1,7,14:16:03,23.576
2021,17,giovinazzi,1,8,14:17:44,23.993
2021,17,tsunoda,1,9,14:19:23,23.802
2021,17,russell,1,9,14:19:32,23.572
2021,17,max_verstappen,1,10,14:20:36,23.727
2021,17,norris,1,10,14:21:01,24.385
2021,17,gasly,1,10,14:21:07,23.745
2021,17,ricciardo,1,11,14:22:38,24.176
2021,17,sainz,1,11,14:22:41,23.414
2021,17,mick_schumacher,1,11,14:23:10,24.293
2021,17,perez,1,12,14:24:06,25.018
2021,17,leclerc,1,12,14:24:15,24.011
2021,17,raikkonen,1,12,14:24:38,24.191
2021,17,hamilton,1,13,14:25:41,24.481
2021,17,bottas,1,15,14:29:44,24.444
2021,17,vettel,1,17,14:33:24,24.977
2021,17,stroll,1,18,14:35:13,23.827
2021,17,mazepin,2,24,14:46:40,24.611
2021,17,latifi,2,25,14:47:47,23.653
2021,17,ocon,2,25,14:47:50,23.919
2021,17,giovinazzi,2,26,14:49:12,23.502
2021,17,alonso,2,28,14:52:44,23.844
2021,17,max_verstappen,2,29,14:52:59,24.052
2021,17,sainz,2,29,14:53:43,26.866
2021,17,perez,2,30,14:55:02,23.604
2021,17,ricciardo,2,30,14:55:23,24.036
2021,17,norris,2,30,14:55:31,25.548
2021,17,raikkonen,2,31,14:57:43,24.09
2021,17,russell,2,31,14:58:07,24.98
2021,17,leclerc,2,32,14:58:34,23.805
2021,17,tsunoda,2,32,14:59:23,23.529
2021,17,bottas,2,34,15:02:17,23.619
2021,17,stroll,2,34,15:03:12,23.455
2021,17,mick_schumacher,2,34,15:03:41,24.247
2021,17,hamilton,2,37,15:06:30,23.676
2021,17,vettel,2,38,15:09:49,23.849
2021,17,mazepin,3,37,15:09:52,24.169
2021,17,alonso,3,39,15:11:40,23.314
2021,18,ricciardo,1,1,13:05:11,38.128
2021,18,bottas,1,1,13:05:16,22.463
2021,18,latifi,1,11,13:21:22,23.681
2021,18,stroll,1,12,13:22:45,23.586
2021,18,mazepin,1,13,13:24:11,25.094
2021,18,ocon,1,14,13:25:30,23.1
2021,18,russell,1,15,13:26:51,21.984
2021,18,giovinazzi,1,16,13:28:00,22.205
2021,18,hamilton,1,29,13:45:17,22.373
2021,18,leclerc,1,30,13:47:01,22.085
2021,18,gasly,1,31,13:48:20,22.549
2021,18,raikkonen,1,32,13:50:02,22.424
2021,18,max_verstappen,1,33,13:50:33,21.908
2021,18,vettel,1,33,13:51:22,22.277
2021,18,stroll,2,34,13:53:37,26.056
2021,18,ricciardo,2,38,13:58:47,22.813
2021,18,alonso,1,39,13:59:43,23.985
2021,18,perez,1,40,14:00:14,22.114
2021,18,bottas,2,40,14:01:30,31.664
2021,18,sainz,1,42,14:03:25,22.031
2021,18,norris,1,44,14:06:38,22.534
2021,18,latifi,2,49,14:14:59,22.739
2021,18,mazepin,2,58,14:28:22,23.637
2021,18,bottas,3,63,14:33:17,22.68
2021,18,bottas,4,67,14:39:06,26.443
2021,19,norris,1,1,14:04:50,27.313
2021,19,tsunoda,1,4,14:08:22,31.939
2021,19,russell,1,6,14:11:08,22.978
2021,19,tsunoda,2,6,14:11:57,17.758
2021,19,norris,2,6,14:12:08,17.719
2021,19,max_verstappen,1,7,14:12:32,17.916
2021,19,perez,1,7,14:12:34,18.308
2021,19,hamilton,1,7,14:12:37,17.91
2021,19,bottas,1,7,14:12:38,17.899
2021,19,leclerc,1,7,14:12:40,17.943
2021,19,sainz,1,7,14:12:42,18.46
2021,19,vettel,1,7,14:12:43,18.107
2021,19,gasly,1,7,14:12:45,19.439
2021,19,ocon,1,7,14:12:46,19.285
2021,19,ricciardo,1,7,14:12:47,19.732
2021,19,alonso,1,7,14:12:52,17.751
2021,19,stroll,1,7,14:12:53,17.948
2021,19,giovinazzi,1,7,14:12:55,17.713
2021,19,mazepin,1,7,14:12:56,17.995
2021,19,mick_schumacher,1,7,14:12:57,17.861
2021,19,latifi,1,7,14:12:59,18.153
2021,19,raikkonen,1,7,14:13:01,18.327
2021,19,russell,2,7,14:13:02,20.844
2021,19,tsunoda,3,7,14:13:33,17.711
2021,19,norris,3,7,14:13:44,17.673
2021,19,max_verstappen,2,8,14:14:46,17.807
2021,19,perez,2,8,14:14:48,18.136
2021,19,hamilton,2,8,14:14:49,18.66
2021,19,bottas,2,8,14:14:50,17.837
2021,19,leclerc,2,8,14:14:52,17.771
2021,19,sainz,2,8,14:14:54,18.373
2021,19,vettel,2,8,14:14:57,17.896
2021,19,gasly,2,8,14:14:58,18.608
2021,19,ocon,2,8,14:15:00,17.818
2021,19,ricciardo,2,8,14:15:01,18.347
2021,19,alonso,2,8,14:15:04,17.705
2021,19,stroll,2,8,14:15:06,17.935
2021,19,giovinazzi,2,8,14:15:07,17.929
2021,19,mazepin,2,8,14:15:10,18.467
2021,19,mick_schumacher,2,8,14:15:11,18.588
2021,19,latifi,2,8,14:15:12,18.784
2021,19,raikkonen,2,8,14:15:15,18.763
2021,19,russell,3,8,14:15:17,18.179
2021,19,tsunoda,4,8,14:15:18,18.499
2021,19,norris,4,8,14:15:20,19.176
2021,19,mick_schumacher,3,11,14:20:29,41.173
2021,19,latifi,3,13,14:23:27,22.936
2021,19,stroll,3,22,14:34:51,24.997
2021,19,gasly,3,25,14:38:27,23.116
2021,19,hamilton,3,26,14:39:27,22.69
2021,19,sainz,3,26,14:39:40,23.321
2021,19,max_verstappen,3,27,14:40:38,22.722
2021,19,leclerc,3,27,14:40:53,22.667
2021,19,perez,3,28,14:42:01,23.165
2021,19,vettel,3,28,14:42:22,24.464
2021,19,raikkonen,3,28,14:42:38,23.541
2021,19,giovinazzi,3,29,14:43:50,23.618
2021,19,bottas,3,30,14:44:40,23.263
2021,19,mick_schumacher,4,29,14:44:54,25.597
2021,19,ricciardo,3,30,14:44:58,22.839
2021,19,ocon,3,30,14:45:08,23.504
2021,19,alonso,3,34,14:50:16,24.375
2021,19,mazepin,3,34,14:50:55,23.546
2021,19,norris,5,37,14:54:11,24.211
2021,19,tsunoda,5,39,14:56:53,35.416
2021,19,latifi,4,39,14:57:10,22.958
2021,19,max_verstappen,4,40,14:57:11,22.766
2021,19,bottas,4,41,14:58:30,22.856
2021,19,russell,4,41,14:59:33,23.132
2021,19,perez,4,42,14:59:48,22.656
2021,19,giovinazzi,4,42,15:00:49,22.83
2021,19,hamilton,4,43,15:00:52,22.664
2021,19,gasly,4,51,15:11:27,23.039
2021,19,leclerc,4,52,15:12:32,23.064
2021,19,raikkonen,4,52,15:13:19,22.666
2021,19,sainz,4,53,15:13:50,22.745
2021,19,vettel,4,55,15:16:50,22.978
2021,19,mick_schumacher,5,61,15:26:09,24.627
2021,19,perez,5,69,15:33:06,22.916
2021,20,tsunoda,1,9,17:17:42,25.659
2021,20,raikkonen,1,10,17:19:14,26.174
2021,20,gasly,1,13,17:23:37,25.63
2021,20,giovinazzi,1,15,17:26:54,25.987
2021,20,max_verstappen,1,17,17:29:03,25.3
2021,20,russell,1,17,17:30:00,26.121
2021,20,hamilton,1,18,17:30:21,25.235
2021,20,latifi,1,18,17:31:31,25.811
2021,20,perez,1,19,17:32:28,25.419
2021,20,mick_schumacher,1,22,17:37:38,25.881
2021,20,alonso,1,23,17:38:20,25.991
2021,20,stroll,1,23,17:38:40,26.157
2021,20,ocon,1,24,17:40:07,25.517
2021,20,norris,1,25,17:41:32,25.319
2021,20,ricciardo,1,26,17:43:19,25.562
2021,20,vettel,1,26,17:43:20,25.726
2021,20,sainz,1,27,17:44:36,25.639
2021,20,leclerc,1,27,17:44:46,25.799
2021,20,raikkonen,2,30,17:49:40,25.633
2021,20,mazepin,1,31,17:51:36,26.515
2021,20,giovinazzi,2,32,17:52:43,25.347
2021,20,bottas,1,33,17:53:44,36.341
2021,20,tsunoda,2,34,17:55:29,26.674
2021,20,gasly,2,35,17:56:42,26.109
2021,20,max_verstappen,2,41,18:04:20,25.175
2021,20,perez,2,41,18:05:15,25.42
2021,20,hamilton,2,42,18:05:37,25.381
2021,20,norris,2,49,18:17:08,26.552
2021,20,russell,2,49,18:18:36,35.006
2021,20,max_verstappen,3,55,18:24:59,25.465
2021,21,stroll,1,9,20:48:30,27.165
2021,21,russell,1,9,20:48:32,20.519
2021,21,hamilton,1,10,20:49:49,20.58
2021,21,bottas,1,10,20:49:57,21.668
2021,21,leclerc,1,10,20:50:01,20.531
2021,21,perez,1,10,20:50:04,20.71
2021,21,norris,1,10,20:50:14,20.973
2021,21,alonso,1,10,20:50:27,20.405
2021,21,latifi,1,10,20:50:43,24.22
2021,21,max_verstappen,1,13,20:58:28,
2021,21,hamilton,2,13,20:58:32,
2021,21,bottas,2,13,20:58:35,
2021,21,ocon,1,13,20:58:37,
2021,21,ricciardo,1,13,20:58:41,
2021,21,leclerc,2,13,20:58:42,
2021,21,gasly,1,13,20:58:44,
2021,21,perez,2,13,20:58:46,
2021,21,sainz,1,13,20:58:47,
2021,21,giovinazzi,1,13,20:58:49,
2021,21,tsunoda,1,13,20:58:51,
2021,21,raikkonen,1,13,20:58:54,
2021,21,vettel,1,13,20:58:56,
2021,21,norris,2,13,20:58:57,
2021,21,alonso,2,13,20:59:01,
2021,21,mazepin,1,13,20:59:05,
2021,21,russell,2,13,20:59:08,
2021,21,stroll,2,13,20:59:12,
2021,21,latifi,2,13,20:59:20,
2021,21,max_verstappen,2,15,21:21:56,
2021,21,ocon,2,15,21:21:58,
2021,21,hamilton,3,15,21:22:02,
2021,21,ricciardo,2,15,21:22:05,
2021,21,bottas,3,15,21:22:07,
2021,21,gasly,2,15,21:22:09,
2021,21,leclerc,3,15,21:22:10,
2021,21,giovinazzi,2,15,21:22:14,
2021,21,sainz,2,15,21:22:15,
2021,21,vettel,2,15,21:22:20,
2021,21,raikkonen,2,15,21:22:24,
2021,21,tsunoda,2,15,21:22:26,
2021,21,alonso,3,15,21:22:31,
2021,21,stroll,3,15,21:22:33,
2021,21,latifi,3,15,21:22:34,
2021,21,norris,3,15,21:22:36,
2021,21,tsunoda,3,23,21:57:04,27.874
2021,21,raikkonen,3,26,22:01:34,34.489
2021,21,alonso,4,44,22:32:14,21.097
2021,22,mick_schumacher,1,10,17:18:55,22.124
2021,22,max_verstappen,1,13,17:22:42,21.152
2021,22,hamilton,1,14,17:24:04,21.595
2021,22,leclerc,1,15,17:26:08,22.461
2021,22,ocon,1,15,17:26:13,21.677
2021,22,norris,1,17,17:29:04,21.38
2021,22,giovinazzi,1,17,17:29:20,22.283
2021,22,ricciardo,1,18,17:30:47,21.449
2021,22,sainz,1,19,17:31:59,22.213
2021,22,perez,1,21,17:34:55,21.471
2021,22,stroll,1,21,17:35:25,22.288
2021,22,raikkonen,1,21,17:35:29,22.338
2021,22,tsunoda,1,23,17:38:05,22.455
2021,22,vettel,1,23,17:38:23,21.221
2021,22,latifi,1,28,17:46:18,21.241
2021,22,bottas,1,30,17:48:30,21.669
2021,22,leclerc,2,35,17:56:24,21.173
2021,22,max_verstappen,2,36,17:57:06,21.871
2021,22,perez,2,36,17:57:40,21.413
2021,22,alonso,1,36,17:58:06,21.304
2021,22,gasly,1,36,17:58:06,22.133
2021,22,norris,2,48,18:16:06,22.173
2021,22,max_verstappen,3,53,18:22:37,21.453
2021,22,ricciardo,2,52,18:22:38,22.056
2021,22,stroll,2,52,18:22:55,22.661
2021,22,perez,3,53,18:23:09,21.385
2021,22,mick_schumacher,2,52,18:23:42,22.07
2021,22,tsunoda,2,53,18:24:01,21.909
2021,22,gasly,2,54,18:25:56,21.92
2022,1,hamilton,1,11,18:21:54,25.201
2022,1,alonso,1,11,18:22:10,25.365
2022,1,mick_schumacher,1,12,18:24:08,25.214
2022,1,albon,1,13,18:25:47,24.874
2022,1,max_verstappen,1,14,18:26:43,24.897
2022,1,sainz,1,14,18:26:50,24.666
2022,1,kevin_magnussen,1,14,18:27:07,25.478
2022,1,gasly,1,14,18:27:08,24.575
2022,1,ocon,1,14,18:27:11,30.484
2022,1,bottas,1,14,18:27:19,25.893
2022,1,latifi,1,14,18:27:38,24.457
2022,1,leclerc,1,15,18:28:19,25.012
2022,1,perez,1,15,18:28:32,25.046
2022,1,russell,1,15,18:28:38,25.888
2022,1,tsunoda,1,15,18:28:57,26.095
2022,1,zhou,1,15,18:29:03,25.428
2022,1,ricciardo,1,17,18:32:46,24.915
2022,1,stroll,1,18,18:34:18,25.739
2022,1,hulkenberg,1,19,18:36:11,27.365
2022,1,norris,1,24,18:44:41,24.568
2022,1,alonso,2,25,18:45:53,24.909
2022,1,hamilton,2,27,18:48:44,25.796
2022,1,tsunoda,2,29,18:52:37,24.35
2022,1,max_verstappen,2,30,18:53:16,24.937
2022,1,ocon,2,30,18:54:12,25.393
2022,1,leclerc,2,31,18:54:52,24.527
2022,1,gasly,2,32,18:57:23,25.875
2022,1,latifi,2,32,18:58:19,24.778
2022,1,sainz,2,33,18:58:21,24.438
2022,1,perez,2,33,18:58:23,24.173
2022,1,russell,2,33,18:58:45,25.334
2022,1,ricciardo,2,33,18:59:53,24.885
2022,1,kevin_magnussen,2,34,19:00:39,25.876
2022,1,mick_schumacher,2,35,19:02:58,25.586
2022,1,albon,2,35,19:03:09,25.57
2022,1,bottas,2,36,19:04:16,25.156
2022,1,zhou,2,37,19:06:00,25.291
2022,1,hulkenberg,2,37,19:06:47,26.712
2022,1,stroll,2,38,19:08:04,26.957
2022,1,norris,2,41,19:13:23,27.367
2022,1,alonso,3,42,19:14:26,24.508
2022,1,max_verstappen,3,43,19:14:40,24.402
2022,1,perez,3,43,19:14:56,24.947
2022,1,ocon,3,43,19:15:58,24.233
2022,1,sainz,3,44,19:16:30,24.287
2022,1,hamilton,3,44,19:16:52,25.579
2022,1,tsunoda,3,44,19:17:39,24.188
2022,1,ricciardo,3,44,19:18:41,25.139
2022,1,russell,3,45,19:18:53,25.574
2022,1,hulkenberg,3,44,19:18:58,25.748
2022,1,bottas,3,45,19:19:39,25.188
2022,1,zhou,3,45,19:19:45,28.647
2022,1,leclerc,3,46,19:19:53,24.613
2022,1,stroll,3,45,19:20:32,25.039
2022,1,norris,3,45,19:20:59,24.975
2022,1,latifi,3,45,19:21:07,24.658
2022,1,kevin_magnussen,3,46,19:21:29,26.051
2022,1,albon,3,46,19:22:54,25.055
2022,2,ricciardo,1,8,20:16:37,20.65
2022,2,stroll,1,13,20:24:49,22.339
2022,2,albon,1,13,20:24:54,20.683
2022,2,perez,1,15,20:27:12,20.481
2022,2,gasly,1,15,20:27:52,22.82
2022,2,leclerc,1,16,20:28:55,21.038
2022,2,max_verstappen,1,16,20:28:58,20.731
2022,2,sainz,1,16,20:29:04,21.521
2022,2,russell,1,16,20:29:21,21.415
2022,2,alonso,1,16,20:29:40,21.543
2022,2,bottas,1,16,20:29:43,22.561
2022,2,ocon,1,16,20:29:50,21.141
2022,2,norris,1,16,20:29:54,20.383
2022,2,zhou,1,16,20:29:56,33.734
2022,2,zhou,2,27,20:51:18,15.103
2022,2,bottas,2,35,21:03:48,22.71
2022,2,kevin_magnussen,1,37,21:06:57,22.374
2022,2,hulkenberg,1,37,21:07:16,21.425
2022,2,hamilton,1,40,21:12:59,21.788
2022,3,stroll,1,3,15:08:15,18.242
2022,3,stroll,2,4,15:10:29,18.56
2022,3,latifi,1,13,15:25:03,18.552
2022,3,mick_schumacher,1,14,15:26:23,19.039
2022,3,ocon,1,17,15:30:30,19.128
2022,3,max_verstappen,1,18,15:31:37,18.281
2022,3,tsunoda,1,18,15:32:02,18.443
2022,3,perez,1,20,15:34:33,17.434
2022,3,norris,1,20,15:34:40,17.556
2022,3,ricciardo,1,21,15:36:06,18.15
2022,3,gasly,1,21,15:36:15,18.926
2022,3,zhou,1,21,15:36:22,18.38
2022,3,leclerc,1,22,15:37:04,17.973
2022,3,hamilton,1,22,15:37:22,17.877
2022,3,bottas,1,22,15:37:40,18.413
2022,3,russell,1,23,15:38:51,18.479
2022,3,stroll,3,23,15:39:30,20.402
2022,3,latifi,2,23,15:40:00,17.936
2022,3,alonso,1,39,16:05:24,18.796
2022,3,kevin_magnussen,1,39,16:05:30,19.111
2022,3,alonso,2,53,16:25:28,18.394
2022,3,albon,1,57,16:30:33,19.845
2022,4,ricciardo,1,2,15:07:48,32.362
2022,4,ricciardo,2,16,15:31:14,30.422
2022,4,vettel,1,17,15:32:26,30.484
2022,4,gasly,1,17,15:32:38,30.405
2022,4,albon,1,17,15:32:41,30.793
2022,4,perez,1,18,15:33:26,30.366
2022,4,russell,1,18,15:33:46,31.079
2022,4,bottas,1,18,15:33:47,40.957
2022,4,kevin_magnussen,1,18,15:33:56,33.765
2022,4,tsunoda,1,18,15:34:06,30.372
2022,4,stroll,1,18,15:34:06,32.667
2022,4,hamilton,1,18,15:34:07,32.74
2022,4,ocon,1,18,15:34:08,31.409
2022,4,latifi,1,18,15:34:17,31.125
2022,4,zhou,1,18,15:34:18,32.203
2022,4,mick_schumacher,1,18,15:34:18,31.32
2022,4,max_verstappen,1,19,15:34:49,30.001
2022,4,leclerc,1,19,15:34:56,31.794
2022,4,norris,1,19,15:35:07,30.07
2022,4,ricciardo,3,30,15:51:37,30.155
2022,4,leclerc,2,49,16:16:19,30.042
2022,4,perez,2,50,16:17:38,29.627
2022,4,max_verstappen,2,51,16:18:44,29.942
2022,4,mick_schumacher,2,52,16:22:04,30.984
2022,4,leclerc,3,53,16:22:17,36.56
2022,5,tsunoda,1,11,15:51:11,18.87
2022,5,kevin_magnussen,1,12,15:52:43,19.76
2022,5,mick_schumacher,1,14,15:55:54,20.413
2022,5,alonso,1,15,15:57:23,21.638
2022,5,gasly,1,16,15:58:56,19.543
2022,5,albon,1,16,15:59:11,20.059
2022,5,norris,1,18,16:02:13,19.986
2022,5,hamilton,1,22,16:08:23,18.82
2022,5,leclerc,1,24,16:11:03,19.697
2022,5,max_verstappen,1,26,16:14:04,18.798
2022,5,bottas,1,26,16:14:35,19.614
2022,5,sainz,1,27,16:15:51,22.063
2022,5,perez,1,27,16:16:00,18.519
2022,5,ricciardo,1,30,16:21:25,19.484
2022,5,latifi,1,34,16:28:20,19.185
2022,5,russell,1,40,16:36:53,19.035
2022,5,stroll,1,40,16:37:28,19.074
2022,5,gasly,2,40,16:37:43,19.007
2022,5,perez,2,41,16:38:38,18.433
2022,5,ocon,1,41,16:39:21,19.019
2022,5,vettel,1,41,16:39:42,19.861
2022,5,ricciardo,2,41,16:39:49,19.28
2022,5,tsunoda,2,41,16:40:43,19.618
2022,5,kevin_magnussen,2,42,16:41:34,20.673
2022,5,mick_schumacher,2,54,17:03:43,32.381
2022,6,hamilton,1,1,15:05:05,31.054
2022,6,kevin_magnussen,1,1,15:05:25,29.632
2022,6,sainz,1,10,15:18:23,22.341
2022,6,alonso,1,10,15:18:24,22.375
2022,6,gasly,1,10,15:18:27,22.008
2022,6,zhou,1,10,15:18:29,23.109
2022,6,tsunoda,1,11,15:19:52,23.083
2022,6,ricciardo,1,11,15:19:54,22.124
2022,6,albon,1,11,15:20:05,23.419
2022,6,norris,1,12,15:21:18,21.916
2022,6,mick_schumacher,1,12,15:21:23,23.582
2022,6,latifi,1,12,15:21:38,23.189
2022,6,russell,1,13,15:22:29,22.154
2022,6,max_verstappen,1,13,15:22:30,22.173
2022,6,ocon,1,13,15:22:43,22.137
2022,6,bottas,1,14,15:24:08,22.987
2022,6,stroll,1,14,15:24:34,22.833
2022,6,perez,1,17,15:28:29,22.032
2022,6,leclerc,1,21,15:34:08,21.794
2022,6,vettel,1,21,15:35:06,22.536
2022,6,hamilton,2,22,15:36:50,22.105
2022,6,albon,2,25,15:41:42,22.657
2022,6,latifi,2,26,15:43:09,22.311
2022,6,stroll,2,27,15:44:33,23.394
2022,6,max_verstappen,2,28,15:44:56,21.966
2022,6,gasly,2,29,15:47:23,27.947
2022,6,kevin_magnussen,2,29,15:47:59,23.878
2022,6,mick_schumacher,2,30,15:48:45,23.127
2022,6,sainz,2,31,15:49:46,21.867
2022,6,alonso,2,31,15:50:10,21.914
2022,6,ricciardo,2,31,15:50:18,22.399
2022,6,tsunoda,2,32,15:51:35,22.802
2022,6,norris,2,33,15:52:58,23.341
2022,6,bottas,2,34,15:54:04,22.541
2022,6,ocon,2,35,15:55:53,22.953
