season,round,lap,position,driverId,time
2022,1,6,3,sainz,1:39.594
2022,1,6,4,hamilton,1:39.707
2022,1,6,5,perez,1:39.218
2022,1,6,6,russell,1:39.605
2022,1,6,7,kevin_magnussen,1:40.338
2022,1,6,8,gasly,1:40.474
2022,1,6,9,alonso,1:40.658
2022,1,6,10,ocon,1:40.558
2022,1,6,11,tsunoda,1:40.611
2022,1,6,12,albon,1:41.708
2022,1,6,13,bottas,1:41.003
2022,1,6,14,mick_schumacher,1:42.447
2022,1,6,15,zhou,1:41.461
2022,1,6,16,hulkenberg,1:41.995
2022,1,6,17,stroll,1:41.897
2022,1,6,18,norris,1:41.658
2022,1,6,19,ricciardo,1:41.770
2022,1,6,20,latifi,1:42.945
2022,1,7,1,leclerc,1:38.835
2022,1,7,2,max_verstappen,1:39.062
2022,1,7,3,sainz,1:39.588
2022,1,7,4,hamilton,1:39.682
2022,1,7,5,perez,1:39.264
2022,1,7,6,russell,1:39.934
2022,1,7,7,kevin_magnussen,1:40.555
2022,1,7,8,gasly,1:40.433
2022,1,7,9,alonso,1:40.823
2022,1,7,10,ocon,1:40.782
2022,1,7,11,tsunoda,1:40.754
2022,1,7,12,albon,1:41.561
2022,1,7,13,bottas,1:41.287
2022,1,7,14,zhou,1:40.620
2022,1,7,15,mick_schumacher,1:42.512
2022,1,7,16,hulkenberg,1:41.912
2022,1,7,17,stroll,1:41.827
2022,1,7,18,norris,1:42.192
2022,1,7,19,latifi,1:42.065
2022,1,7,20,ricciardo,1:43.137
2022,1,8,1,leclerc,1:38.951
2022,1,8,2,max_verstappen,1:39.092
2022,1,8,3,sainz,1:39.275
2022,1,8,4,hamilton,1:39.758
2022,1,8,5,perez,1:39.825
2022,1,8,6,russell,1:39.729
2022,1,8,7,kevin_magnussen,1:40.451
2022,1,8,8,gasly,1:40.684
2022,1,8,9,ocon,1:40.442
2022,1,8,10,alonso,1:42.371
2022,1,8,11,tsunoda,1:41.351
2022,1,8,12,bottas,1:41.606
2022,1,8,13,albon,1:43.097
2022,1,8,14,zhou,1:42.110
2022,1,8,15,mick_schumacher,1:42.304
2022,1,8,16,hulkenberg,1:42.177
2022,1,8,17,stroll,1:42.174
2022,1,8,18,norris,1:41.860
2022,1,8,19,latifi,1:41.931
2022,1,8,20,ricciardo,1:41.894
2022,1,9,1,leclerc,1:38.807
2022,1,9,2,max_verstappen,1:39.251
2022,1,9,3,sainz,1:39.424
2022,1,9,4,hamilton,1:40.274
2022,1,9,5,perez,1:40.215
2022,1,9,6,russell,1:40.158
2022,1,9,7,kevin_magnussen,1:40.756
2022,1,9,8,gasly,1:40.844
2022,1,9,9,ocon,1:40.819
2022,1,9,10,alonso,1:41.448
2022,1,9,11,tsunoda,1:40.900
2022,1,9,12,bottas,1:40.586
2022,1,9,13,albon,1:42.149
2022,1,9,14,zhou,1:42.258
2022,1,9,15,mick_schumacher,1:42.158
2022,1,9,16,stroll,1:41.557
2022,1,9,17,hulkenberg,1:43.773
2022,1,9,18,norris,1:42.492
2022,1,9,19,latifi,1:42.473
2022,1,9,20,ricciardo,1:42.746
2022,1,10,1,leclerc,1:39.123
2022,1,10,2,max_verstappen,1:39.392
2022,1,10,3,sainz,1:39.682
2022,1,10,4,perez,1:39.806
2022,1,10,5,hamilton,1:41.581
2022,1,10,6,russell,1:40.236
2022,1,10,7,kevin_magnussen,1:41.195
2022,1,10,8,gasly,1:40.981
2022,1,10,9,ocon,1:40.992
2022,1,10,10,alonso,1:41.873
2022,1,10,11,tsunoda,1:41.182
2022,1,10,12,bottas,1:40.788
2022,1,10,13,zhou,1:41.339
2022,1,10,14,albon,1:43.500
2022,1,10,15,stroll,1:42.350
2022,1,10,16,mick_schumacher,1:43.969
2022,1,10,17,hulkenberg,1:43.228
2022,1,10,18,norris,1:43.420
2022,1,10,19,latifi,1:42.678
2022,1,10,20,ricciardo,1:42.777
2022,1,11,1,leclerc,1:39.306
2022,1,11,2,max_verstappen,1:39.479
2022,1,11,3,sainz,1:39.942
2022,1,11,4,perez,1:39.931
2022,1,11,5,hamilton,1:42.945
2022,1,11,6,russell,1:40.358
2022,1,11,7,kevin_magnussen,1:41.064
2022,1,11,8,gasly,1:41.089
2022,1,11,9,ocon,1:41.082
2022,1,11,10,tsunoda,1:41.313
2022,1,11,11,alonso,1:44.265
2022,1,11,12,bottas,1:41.075
2022,1,11,13,zhou,1:41.057
2022,1,11,14,albon,1:42.588
2022,1,11,15,stroll,1:42.343
2022,1,11,16,mick_schumacher,1:42.809
2022,1,11,17,hulkenberg,1:42.603
2022,1,11,18,norris,1:42.833
2022,1,11,19,latifi,1:42.822
2022,1,11,20,ricciardo,1:42.641
2022,1,12,1,leclerc,1:39.256
2022,1,12,2,max_verstappen,1:39.410
2022,1,12,3,sainz,1:40.097
2022,1,12,4,perez,1:39.754
2022,1,12,5,russell,1:40.215
2022,1,12,6,kevin_magnussen,1:41.370
2022,1,12,7,gasly,1:41.347
2022,1,12,8,ocon,1:41.094
2022,1,12,9,tsunoda,1:41.096
2022,1,12,10,bottas,1:41.073
2022,1,12,11,zhou,1:41.281
2022,1,12,12,hamilton,2:03.697
2022,1,12,13,albon,1:42.505
2022,1,12,14,stroll,1:42.462
2022,1,12,15,hulkenberg,1:42.821
2022,1,12,16,norris,1:42.645
2022,1,12,17,mick_schumacher,1:45.949
2022,1,12,18,ricciardo,1:41.621
2022,1,12,19,latifi,1:43.492
2022,1,12,20,alonso,2:00.053
2022,1,13,1,leclerc,1:39.279
2022,1,13,2,max_verstappen,1:39.534
2022,1,13,3,sainz,1:40.165
2022,1,13,4,perez,1:39.992
2022,1,13,5,russell,1:40.448
2022,1,13,6,kevin_magnussen,1:41.283
2022,1,13,7,gasly,1:41.256
2022,1,13,8,ocon,1:41.395
2022,1,13,9,tsunoda,1:41.337
2022,1,13,10,bottas,1:41.291
2022,1,13,11,hamilton,1:39.330
2022,1,13,12,zhou,1:41.400
2022,1,13,13,stroll,1:42.235
2022,1,13,14,albon,1:44.752
2022,1,13,15,hulkenberg,1:41.942
2022,1,13,16,norris,1:42.041
2022,1,13,17,alonso,1:39.050
2022,1,13,18,ricciardo,1:42.461
2022,1,13,19,latifi,1:43.360
2022,1,13,20,mick_schumacher,1:59.469
2022,1,14,1,leclerc,1:39.629
2022,1,14,2,max_verstappen,1:42.050
2022,1,14,3,perez,1:40.035
2022,1,14,4,sainz,1:43.029
2022,1,14,5,russell,1:40.409
2022,1,14,6,kevin_magnussen,1:44.244
2022,1,14,7,gasly,1:44.005
2022,1,14,8,ocon,1:44.080
2022,1,14,9,tsunoda,1:41.352
2022,1,14,10,hamilton,1:39.309
2022,1,14,11,bottas,1:43.736
2022,1,14,12,zhou,1:41.185
2022,1,14,13,stroll,1:41.803
2022,1,14,14,alonso,1:39.704
2022,1,14,15,hulkenberg,1:42.959
2022,1,14,16,norris,1:42.794
2022,1,14,17,ricciardo,1:42.375
2022,1,14,18,latifi,1:45.315
2022,1,14,19,mick_schumacher,1:38.179
2022,1,14,20,albon,2:01.075
2022,1,15,1,leclerc,1:42.041
2022,1,15,2,perez,1:42.445
2022,1,15,3,russell,1:43.097
2022,1,15,4,max_verstappen,1:57.409
2022,1,15,5,sainz,1:58.327
2022,1,15,6,hamilton,1:38.587
2022,1,15,7,tsunoda,1:43.687
2022,1,15,8,zhou,1:43.106
2022,1,15,9,kevin_magnussen,1:59.764
2022,1,15,10,stroll,1:41.875
2022,1,15,11,alonso,1:40.256
2022,1,15,12,gasly,2:01.397
2022,1,15,13,hulkenberg,1:42.819
2022,1,15,14,norris,1:42.830
2022,1,15,15,ricciardo,1:42.543
2022,1,15,16,ocon,2:05.634
2022,1,15,17,bottas,2:00.669
2022,1,15,18,mick_schumacher,1:39.109
2022,1,15,19,albon,1:39.517
2022,1,15,20,latifi,1:58.534
2022,1,16,1,leclerc,1:57.660
2022,1,16,2,max_verstappen,1:36.905
2022,1,16,3,sainz,1:37.477
2022,1,16,4,perez,1:58.858
2022,1,16,5,hamilton,1:38.236
2022,1,16,6,russell,2:02.370
2022,1,16,7,kevin_magnussen,1:37.968
2022,1,16,8,gasly,1:38.705
2022,1,16,9,alonso,1:40.572
2022,1,16,10,stroll,1:42.592
2022,1,16,11,ocon,1:40.079
2022,1,16,12,hulkenberg,1:43.615
2022,1,16,13,norris,1:43.031
2022,1,16,14,tsunoda,2:01.989
2022,1,16,15,ricciardo,1:43.515
2022,1,16,16,bottas,1:40.259
2022,1,16,17,mick_schumacher,1:39.406
2022,1,16,18,zhou,2:01.722
2022,1,16,19,albon,1:40.164
2022,1,16,20,latifi,1:39.239
2022,1,17,1,leclerc,1:37.520
2022,1,17,2,max_verstappen,1:37.587
2022,1,17,3,sainz,1:37.172
2022,1,17,4,perez,1:36.634
2022,1,17,5,hamilton,1:38.644
2022,1,17,6,russell,1:38.089
2022,1,17,7,kevin_magnussen,1:38.216
2022,1,17,8,gasly,1:38.868
2022,1,17,9,alonso,1:39.434
2022,1,17,10,stroll,1:41.858
2022,1,17,11,ocon,1:38.820
2022,1,17,12,tsunoda,1:39.939
2022,1,17,13,bottas,1:40.103
2022,1,17,14,norris,1:43.396
2022,1,17,15,hulkenberg,1:44.450
2022,1,17,16,zhou,1:38.348
2022,1,17,17,mick_schumacher,1:40.565
2022,1,17,18,ricciardo,1:46.215
2022,1,17,19,albon,1:40.265
2022,1,17,20,latifi,1:39.655
2022,1,18,1,leclerc,1:37.634
2022,1,18,2,max_verstappen,1:37.717
2022,1,18,3,sainz,1:37.561
2022,1,18,4,perez,1:36.852
2022,1,18,5,hamilton,1:38.368
2022,1,18,6,russell,1:38.114
2022,1,18,7,kevin_magnussen,1:38.442
2022,1,18,8,gasly,1:38.888
2022,1,18,9,alonso,1:39.809
2022,1,18,10,ocon,1:40.025
2022,1,18,11,tsunoda,1:38.760
2022,1,18,12,stroll,1:44.384
2022,1,18,13,bottas,1:38.901
2022,1,18,14,norris,1:41.828
2022,1,18,15,zhou,1:39.814
2022,1,18,16,mick_schumacher,1:39.878
2022,1,18,17,hulkenberg,1:43.590
2022,1,18,18,albon,1:40.225
2022,1,18,19,latifi,1:40.272
2022,1,18,20,ricciardo,2:00.056
2022,1,19,1,leclerc,1:37.408
2022,1,19,2,max_verstappen,1:37.728
2022,1,19,3,sainz,1:37.581
2022,1,19,4,perez,1:37.214
2022,1,19,5,hamilton,1:38.393
2022,1,19,6,russell,1:38.307
2022,1,19,7,kevin_magnussen,1:38.539
2022,1,19,8,gasly,1:39.416
2022,1,19,9,alonso,1:39.785
2022,1,19,10,ocon,1:38.442
2022,1,19,11,tsunoda,1:39.011
2022,1,19,12,bottas,1:38.831
2022,1,19,13,zhou,1:38.630
2022,1,19,14,mick_schumacher,1:40.091
2022,1,19,15,norris,1:43.166
2022,1,19,16,albon,1:40.800
2022,1,19,17,hulkenberg,1:45.242
2022,1,19,18,latifi,1:40.245
2022,1,19,19,stroll,2:00.651
2022,1,19,20,ricciardo,1:39.374
2022,1,20,1,leclerc,1:37.562
2022,1,20,2,max_verstappen,1:38.257
2022,1,20,3,sainz,1:38.059
2022,1,20,4,perez,1:37.532
2022,1,20,5,hamilton,1:38.606
2022,1,20,6,russell,1:38.148
2022,1,20,7,kevin_magnussen,1:38.883
2022,1,20,8,gasly,1:39.134
2022,1,20,9,alonso,1:39.874
2022,1,20,10,ocon,1:38.917
2022,1,20,11,tsunoda,1:39.069
2022,1,20,12,bottas,1:38.960
2022,1,20,13,zhou,1:38.954
2022,1,20,14,mick_schumacher,1:39.295
2022,1,20,15,norris,1:41.881
2022,1,20,16,albon,1:40.239
2022,1,20,17,latifi,1:40.489
2022,1,20,18,stroll,1:38.940
2022,1,20,19,ricciardo,1:39.349
2022,1,20,20,hulkenberg,2:03.711
2022,1,21,1,leclerc,1:37.807
2022,1,21,2,max_verstappen,1:38.294
2022,1,21,3,sainz,1:37.721
2022,1,21,4,perez,1:37.629
2022,1,21,5,hamilton,1:38.542
2022,1,21,6,russell,1:38.633
2022,1,21,7,kevin_magnussen,1:38.859
2022,1,21,8,gasly,1:39.083
2022,1,21,9,alonso,1:40.087
2022,1,21,10,ocon,1:39.183
2022,1,21,11,tsunoda,1:39.294
2022,1,21,12,bottas,1:39.279
2022,1,21,13,zhou,1:39.047
2022,1,21,14,mick_schumacher,1:39.816
2022,1,21,15,norris,1:41.816
2022,1,21,16,albon,1:41.181
2022,1,21,17,stroll,1:38.713
2022,1,21,18,latifi,1:41.735
2022,1,21,19,ricciardo,1:39.722
2022,1,21,20,hulkenberg,1:39.180
2022,1,22,1,leclerc,1:37.752
2022,1,22,2,max_verstappen,1:38.243
2022,1,22,3,sainz,1:37.914
2022,1,22,4,perez,1:37.862
2022,1,22,5,hamilton,1:39.407
2022,1,22,6,russell,1:38.567
2022,1,22,7,kevin_magnussen,1:39.058
2022,1,22,8,gasly,1:39.152
2022,1,22,9,alonso,1:40.504
2022,1,22,10,ocon,1:39.304
2022,1,22,11,tsunoda,1:39.574
2022,1,22,12,bottas,1:39.774
2022,1,22,13,zhou,1:39.351
2022,1,22,14,mick_schumacher,1:39.964
2022,1,22,15,albon,1:40.816
2022,1,22,16,norris,1:42.876
2022,1,22,17,stroll,1:39.655
2022,1,22,18,latifi,1:41.036
2022,1,22,19,ricciardo,1:39.715
2022,1,22,20,hulkenberg,1:39.307
2022,1,23,1,leclerc,1:37.774
2022,1,23,2,max_verstappen,1:38.091
2022,1,23,3,sainz,1:38.244
2022,1,23,4,perez,1:37.960
2022,1,23,5,hamilton,1:39.109
2022,1,23,6,russell,1:38.896
2022,1,23,7,kevin_magnussen,1:39.120
2022,1,23,8,gasly,1:39.310
2022,1,23,9,alonso,1:39.922
2022,1,23,10,ocon,1:39.495
2022,1,23,11,tsunoda,1:39.569
2022,1,23,12,bottas,1:39.339
2022,1,23,13,zhou,1:39.304
2022,1,23,14,mick_schumacher,1:40.636
2022,1,23,15,albon,1:40.736
2022,1,23,16,norris,1:42.186
2022,1,23,17,stroll,1:39.811
2022,1,23,18,latifi,1:41.284
2022,1,23,19,ricciardo,1:39.832
2022,1,23,20,hulkenberg,1:39.220
2022,1,24,1,leclerc,1:37.913
2022,1,24,2,max_verstappen,1:38.187
2022,1,24,3,sainz,1:38.242
2022,1,24,4,perez,1:38.155
2022,1,24,5,hamilton,1:39.342
2022,1,24,6,russell,1:39.286
2022,1,24,7,kevin_magnussen,1:39.384
2022,1,24,8,gasly,1:39.363
2022,1,24,9,alonso,1:40.496
2022,1,24,10,ocon,1:39.886
2022,1,24,11,tsunoda,1:39.576
2022,1,24,12,bottas,1:39.650
2022,1,24,13,zhou,1:39.582
2022,1,24,14,mick_schumacher,1:40.154
2022,1,24,15,albon,1:40.669
2022,1,24,16,stroll,1:39.887
2022,1,24,17,norris,1:45.759
2022,1,24,18,latifi,1:41.118
2022,1,24,19,ricciardo,1:40.273
2022,1,24,20,hulkenberg,1:39.307
2022,1,25,1,leclerc,1:38.061
2022,1,25,2,max_verstappen,1:38.372
2022,1,25,3,sainz,1:38.264
2022,1,25,4,perez,1:38.419
2022,1,25,5,hamilton,1:39.186
2022,1,25,6,russell,1:39.165
2022,1,25,7,kevin_magnussen,1:39.520
2022,1,25,8,gasly,1:39.485
2022,1,25,9,ocon,1:40.278
2022,1,25,10,alonso,1:42.836
2022,1,25,11,tsunoda,1:40.376
2022,1,25,12,bottas,1:40.341
2022,1,25,13,zhou,1:39.849
2022,1,25,14,mick_schumacher,1:40.620
2022,1,25,15,albon,1:41.032
2022,1,25,16,stroll,1:39.774
2022,1,25,17,latifi,1:41.031
2022,1,25,18,ricciardo,1:40.367
2022,1,25,19,hulkenberg,1:39.689
2022,1,25,20,norris,2:02.145
2022,1,26,1,leclerc,1:38.371
2022,1,26,2,max_verstappen,1:38.476
2022,1,26,3,sainz,1:38.444
2022,1,26,4,perez,1:38.693
2022,1,26,5,hamilton,1:39.255
2022,1,26,6,russell,1:39.306
2022,1,26,7,kevin_magnussen,1:39.756
2022,1,26,8,gasly,1:39.513
2022,1,26,9,ocon,1:39.188
2022,1,26,10,tsunoda,1:39.871
2022,1,26,11,bottas,1:39.777
2022,1,26,12,zhou,1:39.742
2022,1,26,13,mick_schumacher,1:40.547
2022,1,26,14,alonso,2:00.922
2022,1,26,15,albon,1:41.628
2022,1,26,16,stroll,1:40.445
2022,1,26,17,latifi,1:41.161
2022,1,26,18,ricciardo,1:40.521
2022,1,26,19,hulkenberg,1:39.506
2022,1,26,20,norris,1:39.351
2022,1,27,1,leclerc,1:38.785
2022,1,27,2,max_verstappen,1:38.823
2022,1,27,3,sainz,1:38.846
2022,1,27,4,perez,1:38.563
2022,1,27,5,hamilton,1:41.666
2022,1,27,6,russell,1:39.096
2022,1,27,7,kevin_magnussen,1:39.796
2022,1,27,8,gasly,1:39.919
2022,1,27,9,ocon,1:39.789
2022,1,27,10,tsunoda,1:40.325
2022,1,27,11,bottas,1:40.338
2022,1,27,12,zhou,1:40.070
2022,1,27,13,mick_schumacher,1:40.987
2022,1,27,14,alonso,1:37.995
2022,1,27,15,stroll,1:40.371
2022,1,27,16,albon,1:42.053
2022,1,27,17,latifi,1:41.182
2022,1,27,18,ricciardo,1:40.869
2022,1,27,19,hulkenberg,1:39.840
2022,1,27,20,norris,1:39.175
2022,1,28,1,leclerc,1:39.051
2022,1,28,2,max_verstappen,1:38.782
2022,1,28,3,sainz,1:38.729
2022,1,28,4,perez,1:38.697
2022,1,28,5,russell,1:39.297
2022,1,28,6,kevin_magnussen,1:39.774
2022,1,28,7,gasly,1:39.665
2022,1,28,8,hamilton,2:01.276
2022,1,28,9,ocon,1:39.766
2022,1,28,10,tsunoda,1:39.952
2022,1,28,11,bottas,1:39.880
2022,1,28,12,zhou,1:40.004
2022,1,28,13,mick_schumacher,1:40.690
2022,1,28,14,alonso,1:38.908
2022,1,28,15,stroll,1:40.181
2022,1,28,16,albon,1:41.355
2022,1,28,17,ricciardo,1:41.188
2022,1,28,18,latifi,1:42.810
2022,1,28,19,hulkenberg,1:42.651
2022,1,28,20,norris,1:39.042
2022,1,29,1,leclerc,1:38.887
2022,1,29,2,max_verstappen,1:39.384
2022,1,29,3,sainz,1:38.953
2022,1,29,4,perez,1:38.990
2022,1,29,5,russell,1:39.274
2022,1,29,6,kevin_magnussen,1:39.984
2022,1,29,7,gasly,1:39.677
2022,1,29,8,hamilton,1:37.871
2022,1,29,9,ocon,1:39.877
2022,1,29,10,bottas,1:40.641
2022,1,29,11,tsunoda,1:42.805
2022,1,29,12,zhou,1:40.446
2022,1,29,13,mick_schumacher,1:40.919
2022,1,29,14,alonso,1:38.680
2022,1,29,15,stroll,1:40.054
2022,1,29,16,albon,1:41.505
2022,1,29,17,ricciardo,1:40.627
2022,1,29,18,latifi,1:42.572
2022,1,29,19,hulkenberg,1:42.181
2022,1,29,20,norris,1:38.874
2022,1,30,1,leclerc,1:39.354
2022,1,30,2,max_verstappen,1:41.537
2022,1,30,3,sainz,1:39.004
2022,1,30,4,perez,1:38.879
2022,1,30,5,russell,1:39.454
2022,1,30,6,kevin_magnussen,1:40.174
2022,1,30,7,gasly,1:39.800
2022,1,30,8,hamilton,1:37.506
2022,1,30,9,ocon,1:42.618
2022,1,30,10,bottas,1:39.268
2022,1,30,11,zhou,1:39.836
2022,1,30,12,alonso,1:38.626
2022,1,30,13,mick_schumacher,1:41.606
2022,1,30,14,tsunoda,1:59.210
2022,1,30,15,stroll,1:40.850
2022,1,30,16,albon,1:41.020
2022,1,30,17,ricciardo,1:40.647
2022,1,30,18,latifi,1:42.106
2022,1,30,19,hulkenberg,1:40.483
2022,1,30,20,norris,1:39.184
2022,1,31,1,leclerc,1:41.545
2022,1,31,2,sainz,1:39.105
2022,1,31,3,perez,1:39.292
2022,1,31,4,max_verstappen,1:57.239
2022,1,31,5,russell,1:39.438
2022,1,31,6,kevin_magnussen,1:40.233
2022,1,31,7,hamilton,1:36.660
2022,1,31,8,gasly,1:40.874
2022,1,31,9,bottas,1:39.806
2022,1,31,10,zhou,1:39.748
2022,1,31,11,alonso,1:38.958
2022,1,31,12,mick_schumacher,1:40.914
2022,1,31,13,ocon,2:00.824
2022,1,31,14,tsunoda,1:38.722
2022,1,31,15,stroll,1:40.855
2022,1,31,16,albon,1:41.230
2022,1,31,17,ricciardo,1:40.631
2022,1,31,18,latifi,1:41.888
2022,1,31,19,hulkenberg,1:40.473
2022,1,31,20,norris,1:39.251
2022,1,32,1,sainz,1:39.386
2022,1,32,2,perez,1:39.222
2022,1,32,3,leclerc,1:56.325
2022,1,32,4,max_verstappen,1:36.527
2022,1,32,5,russell,1:39.738
2022,1,32,6,kevin_magnussen,1:40.522
2022,1,32,7,hamilton,1:38.290
2022,1,32,8,gasly,1:42.305
2022,1,32,9,bottas,1:39.650
2022,1,32,10,zhou,1:39.814
2022,1,32,11,alonso,1:39.153
2022,1,32,12,ocon,1:38.298
2022,1,32,13,mick_schumacher,1:40.916
2022,1,32,14,tsunoda,1:37.885
2022,1,32,15,stroll,1:40.037
2022,1,32,16,albon,1:41.241
2022,1,32,17,ricciardo,1:40.686
2022,1,32,18,hulkenberg,1:41.036
2022,1,32,19,norris,1:41.449
2022,1,32,20,latifi,1:44.577
2022,1,33,1,sainz,1:41.915
2022,1,33,2,perez,1:41.868
2022,1,33,3,leclerc,1:36.674
2022,1,33,4,max_verstappen,1:36.347
2022,1,33,5,russell,1:41.830
2022,1,33,6,hamilton,1:37.085
2022,1,33,7,kevin_magnussen,1:40.523
2022,1,33,8,bottas,1:39.815
2022,1,33,9,zhou,1:39.842
2022,1,33,10,gasly,2:00.808
2022,1,33,11,alonso,1:39.686
2022,1,33,12,ocon,1:38.110
2022,1,33,13,tsunoda,1:38.980
2022,1,33,14,mick_schumacher,1:41.340
2022,1,33,15,stroll,1:40.347
2022,1,33,16,albon,1:40.863
2022,1,33,17,ricciardo,1:43.359
2022,1,33,18,hulkenberg,1:40.070
2022,1,33,19,norris,1:39.161
2022,1,33,20,latifi,2:03.320
2022,1,34,1,leclerc,1:36.399
2022,1,34,2,max_verstappen,1:36.384
2022,1,34,3,sainz,1:57.101
2022,1,34,4,perez,1:57.056
2022,1,34,5,hamilton,1:37.593
2022,1,34,6,kevin_magnussen,1:43.256
2022,1,34,7,russell,1:59.638
2022,1,34,8,bottas,1:39.739
2022,1,34,9,zhou,1:39.851
2022,1,34,10,gasly,1:37.324
2022,1,34,11,alonso,1:39.208
2022,1,34,12,ocon,1:38.155
2022,1,34,13,tsunoda,1:38.484
2022,1,34,14,mick_schumacher,1:41.178
2022,1,34,15,stroll,1:40.363
2022,1,34,16,albon,1:41.203
2022,1,34,17,norris,1:40.104
2022,1,34,18,hulkenberg,1:44.369
2022,1,34,19,ricciardo,2:02.850
2022,1,34,20,latifi,1:39.285
2022,1,35,1,leclerc,1:36.501
2022,1,35,2,max_verstappen,1:36.731
2022,1,35,3,sainz,1:36.454
2022,1,35,4,perez,1:36.302
2022,1,35,5,hamilton,1:37.470
2022,1,35,6,russell,1:37.216
2022,1,35,7,bottas,1:39.619
2022,1,35,8,zhou,1:39.954
2022,1,35,9,gasly,1:37.540
2022,1,35,10,kevin_magnussen,2:00.375
2022,1,35,11,alonso,1:39.214
2022,1,35,12,ocon,1:38.307
2022,1,35,13,tsunoda,1:38.523
2022,1,35,14,mick_schumacher,1:43.748
2022,1,35,15,stroll,1:40.452
2022,1,35,16,albon,1:43.965
2022,1,35,17,norris,1:40.844
2022,1,35,18,hulkenberg,1:40.815
2022,1,35,19,ricciardo,1:40.424
2022,1,35,20,latifi,1:39.763
2022,1,36,1,leclerc,1:36.561
2022,1,36,2,max_verstappen,1:36.920
2022,1,36,3,sainz,1:36.600
